id,reporter_id,reporter_reputation,region_name,coast_split,hazard_type,severity,description,text_lang,latitude,longitude,gps_accuracy,device_timestamp,server_timestamp,time_delta_sec,exif_valid,exif_lat,exif_lng,media_url,media_hash,wave_height_m,wind_speed_kmh,ground_truth
rep_0715,usr_019,0.2,"Surat, Gujarat",west,flood,Moderate,ભરતીના પાણીથી રસ્તાઓ જળબંબાકાર.,gu,21.125386,72.624495,91.63,2025-08-17T20:25:40.018502,2025-08-18T00:07:40.018502,13320,1,21.131033,72.624926,https://example.com/media_714.jpg,cb60e75439c2a08c2ef2f7cd460a11e3f1a215f711958689e6ee9fbc14d9abb0,1.91,73.1,VERIFIED
rep_0716,usr_039,0.45,"Visakhapatnam, Andhra Pradesh",east,storm-surge,High,తుఫాను ప్రభావంతో సముద్రపు పోటు తీవ్రంగా పెరిగింది.,te,17.666605,83.240934,99.65,2025-08-17T15:05:53.269438,2025-08-17T15:15:53.269438,600,1,17.671789,83.246944,https://example.com/media_715.jpg,340cb3af71c0a272f0b57515de943f9a8ec246a34e7d97e3a5993e33de33ab64,1.97,39.9,VERIFIED
rep_0717,usr_041,0.88,"Visakhapatnam, Andhra Pradesh",east,coastal-erosion,Severe,"Observed water activity near coast in Visakhapatnam, Andhra Pradesh.",te,17.661444,83.190306,26.31,2025-08-17T23:00:00,2025-08-17T23:56:00,3360,0,,,https://example.com/media_716.jpg,498bfa8771a4f7218f3b93950c4de3a703c3cd5a11f462034e66307a17b8f4ab,1.66,32.0,VERIFIED
rep_0718,usr_038,0.6,"Chennai, Tamil Nadu",east,flood,High,கடல் நீர் ஊருக்குள் புகுந்து குடியிருப்பு பகுதிகளை சூழ்ந்துள்ளது.,ta,13.071732,80.256642,128.01,2025-08-16T04:01:59.366095,2025-08-16T04:24:59.366095,1380,1,13.077783,80.257062,https://example.com/media_717.jpg,18498b3d64c38cf7ca766a10f2d67fdfc61efcb01a457f83f240cd7ef1ba7753,2.56,65.9,VERIFIED
rep_0719,usr_047,0.88,"Mumbai, Maharashtra",west,coastal-erosion,Severe,Sunny clear weather at beach having fun with friends.,en,19.052156,72.937403,71.4,2025-08-16T23:00:00,2025-08-17T01:23:00,8580,1,19.233077,73.031972,https://example.com/media_718.jpg,4857c6494ad54a6c0e90b68b042ac1904b364e842111b048b695b65db3a5d024,0.97,12.1,REJECTED
rep_0720,usr_021,0.6,"Nagapattinam, Tamil Nadu",east,high-waves,Moderate,கடற்கரையில் 4 மீட்டருக்கும் அதிகமான உயரமான கடல் அலைகள் சீறுகின்றன.,ta,10.752128,79.833292,5.28,2025-08-18T02:39:06.547729,2025-08-18T02:44:06.547729,300,0,,,https://example.com/media_719.jpg,9e7fa9376da19bd58f8efc0d21609e9c02225a88cdbe8d03d6340e430360baf6,2.09,45.5,VERIFIED
rep_0721,usr_011,0.88,"Porbandar, Gujarat",west,high-waves,Moderate,દરિયામાં ૪ મીટરથી વધુ ઊંચા મોજા ઉછળી રહ્યા છે.,gu,21.674521,69.610536,66.31,2025-08-16T22:40:03.260414,2025-08-17T03:19:03.260414,16740,0,,,https://example.com/media_720.jpg,59e8341359c98fef3eff86c6e1f227910f7bf8f4a367a85047dff34965b4a57e,3.62,69.5,VERIFIED
rep_0722,usr_007,0.45,"Chennai, Tamil Nadu",east,high-waves,Severe,Sunny clear weather at beach having fun with friends.,en,13.429944,80.559797,128.15,2025-08-17T18:00:00,2025-08-17T22:17:00,15420,0,,,,,0.43,17.7,REJECTED
rep_0723,usr_013,0.88,"Surat, Gujarat",west,flood,High,ભરતીના પાણીથી રસ્તાઓ જળબંબાકાર.,gu,21.115408,72.639804,7.26,2025-08-17T21:21:53.625930,2025-08-17T21:42:53.625930,1260,1,21.114748,72.637816,https://example.com/media_722.jpg,269a567afde61c02b9103d96d8c503bfb65e205bb975d66f3fa5ed9f7a49eb41,2.48,56.7,VERIFIED
rep_0724,usr_008,0.6,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Low,తుఫాను ప్రభావంతో సముద్రపు పోటు తీవ్రంగా పెరిగింది.,te,17.722479,83.218729,20.03,2025-08-17T14:04:16.070584,2025-08-17T14:18:16.070584,840,0,,,,,2.79,57.0,VERIFIED
rep_0725,usr_009,0.45,"Puri, Odisha",east,flood,Low,ପୁରୀ ହୋଟେଲ ବୁକିଂ ପାଇଁ ଯୋଗାଯୋଗ କରନ୍ତୁ ।,or,19.810619,85.834939,124.4,2025-08-18T17:00:00,2025-08-18T19:01:00,7260,0,,,https://example.com/media_724.jpg,067ae52c14b5161d53706674b7d94e590472dde3a4da8f78e3ce71b0698e6f03,0.9,14.0,REJECTED
rep_0726,usr_040,0.6,"Surat, Gujarat",west,flood,Moderate,Tidal seawater inundating low-lying residential houses near beach.,en,21.114887,72.680737,6.76,2025-08-18T01:19:55.812363,2025-08-18T03:38:55.812363,8340,1,21.104267,72.684354,https://example.com/media_725.jpg,d067d318efd74f47d91eb078930c920c1b14a435fd9fb07797c74f8099203c54,1.86,56.7,VERIFIED
rep_0727,usr_017,0.6,"Kozhikode, Kerala",west,high-waves,Low,റിസോർട്ട് ബുക്കിംഗിന് വിളിക്കുക.,ml,11.548013,76.070119,11.62,2025-08-15T19:00:00,2025-08-15T23:53:00,17580,0,,,https://example.com/media_726.jpg,7de5554e476ac1ccc6245d7b5d62140d7b8502860574739f60e354e482b6c972,0.76,10.1,REJECTED
rep_0728,usr_029,0.88,"Mangalore, Karnataka",west,high-waves,High,Sunny clear weather at beach having fun with friends.,en,13.257462,75.163788,81.83,2025-08-16T22:00:00,2025-08-16T23:13:00,4380,0,,,,,0.7,21.8,REJECTED
rep_0729,usr_009,0.45,"Mumbai, Maharashtra",west,flood,Moderate,उधाणाचे पाणी गावातील घरांमध्ये शिरले असून रस्ते पाण्याखाली गेले आहेत.,mr,18.918915,72.82733,20.77,2025-08-17T02:38:24.512181,2025-08-17T05:02:24.512181,8640,0,,,https://example.com/media_728.jpg,0ffadf255a0c539e6958db7a6c0774d94b1dea94529c91500589e5db222cd544,2.39,54.7,VERIFIED
rep_0730,usr_025,0.2,"Nagapattinam, Tamil Nadu",east,high-waves,Severe,மீன்பிடி தளத்தில் அலைகளின் சீற்றம் அதிகம்.,ta,10.816816,79.805701,16.32,2025-08-18T09:49:31.610150,2025-08-18T14:53:31.610150,18240,0,,,https://example.com/media_729.jpg,95fc16a7178cb88559b5930b3561549f8a4df9218288c5bd9e274a4aedabb1e8,1.97,57.0,VERIFIED
rep_0731,usr_045,0.6,"Surat, Gujarat",west,flood,High,ભરતીના પાણીથી રસ્તાઓ જળબંબાકાર.,gu,21.114188,72.607352,14.64,2025-08-18T00:30:52.164804,2025-08-18T00:59:52.164804,1740,1,21.108666,72.601778,https://example.com/media_730.jpg,57650aef63dd4dcef48f862f762f277e00111f65e0f89f22b0fed7530cae96cf,2.32,55.2,VERIFIED
rep_0732,usr_018,0.45,"Alibaug, Maharashtra",west,high-waves,Moderate,Sunny clear weather at beach having fun with friends.,en,18.923322,73.181184,10.04,2025-08-16T13:00:00,2025-08-16T14:40:00,6000,0,,,,,0.99,15.9,REJECTED
rep_0733,usr_044,0.45,"Digha, West Bengal",east,storm-surge,Moderate,Sunny clear weather at beach having fun with friends.,en,21.631571,87.512163,5.63,2025-08-18T17:00:00,2025-08-18T20:15:00,11700,0,,,,,0.71,16.4,REJECTED
rep_0734,usr_006,0.88,"Surat, Gujarat",west,high-waves,High,હોટેલ અને બીચ ટૂર માટે સંપર્ક કરો.,gu,21.12447,72.63737,13.73,2025-08-17T06:00:00,2025-08-17T09:11:00,11460,0,,,https://example.com/media_733.jpg,4857c6494ad54a6c0e90b68b042ac1904b364e842111b048b695b65db3a5d024,0.6,12.8,REJECTED
rep_0735,usr_046,0.6,"Mumbai, Maharashtra",west,flood,Severe,समुद्राचे पाणी सखल भागात भरले.,mr,18.912814,72.817091,57.34,2025-08-17T00:54:43.820881,2025-08-17T03:06:43.820881,7920,0,,,https://example.com/media_734.jpg,e25f0ff91c8d022ec0b4b4398fd9056485dcd2ed234892f99584ae3face3c45f,2.03,62.4,VERIFIED
rep_0736,usr_031,0.6,"Chennai, Tamil Nadu",east,storm-surge,Moderate,Hotel discount booking promotion near seaside.,en,13.090858,80.26931,66.92,2025-08-16T16:00:00,2025-08-16T17:28:00,5280,0,,,,,1.16,12.8,REJECTED
rep_0737,usr_019,0.2,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Severe,తుఫాను ప్రభావంతో సముద్రపు పోటు తీవ్రంగా పెరిగింది.,te,17.669326,83.178833,20.53,2025-08-17T13:03:50.302956,2025-08-17T13:14:50.302956,660,1,17.668009,83.179183,https://example.com/media_736.jpg,afb9c4adf708603c96af869c408ba0dbcbb09bee424e1ea9fc0c0c5400b58934,2.51,42.0,VERIFIED
rep_0738,usr_049,0.6,"Mumbai, Maharashtra",west,flood,Moderate,समुद्राचे पाणी सखल भागात भरले.,mr,18.902061,72.79019,20.67,2025-08-16T15:06:29.284826,2025-08-16T16:33:29.284826,5220,0,,,https://example.com/media_737.jpg,9085784e30ec08b834a9e14f63b0e1292441f565f2c340d0b4edeec0fa692c15,3.39,65.5,VERIFIED
rep_0739,usr_045,0.6,"Alibaug, Maharashtra",west,coastal-erosion,Moderate,"Observed water activity near coast in Alibaug, Maharashtra.",en,18.60442,72.86108,31.88,2025-08-16T08:00:00,2025-08-16T08:54:00,3240,0,,,,,1.39,36.0,VERIFIED
rep_0740,usr_046,0.6,"Mumbai, Maharashtra",west,flood,Low,समुद्राचे पाणी सखल भागात भरले.,mr,18.912392,72.82763,9.88,2025-08-16T13:56:41.996373,2025-08-16T14:07:41.996373,660,1,18.92169,72.831678,https://example.com/media_739.jpg,5fd3a86cbaaf57d1ea8634fa105162f60b294754973e2773550f4954b474c82e,1.82,59.2,VERIFIED
rep_0741,usr_042,0.45,"Panaji, Goa",west,coastal-erosion,High,मौसम साफ और धूप खिली है।,hi,15.806383,73.991848,3.25,2025-08-15T13:00:00,2025-08-15T15:21:00,8460,0,,,https://example.com/media_740.jpg,111d8dccccfd92f888d8fa38ec4b178186775208d07c50643813834fde11571e,1.27,12.1,REJECTED
rep_0742,usr_029,0.88,"Kochi, Kerala",west,tsunami,Moderate,റിസോർട്ട് ബുക്കിംഗിന് വിളിക്കുക.,ml,9.932403,76.283631,10.52,2025-08-17T05:00:00,2025-08-17T09:24:00,15840,0,,,,,0.56,18.8,REJECTED
rep_0743,usr_024,0.6,"Kozhikode, Kerala",west,storm-surge,Low,ബീച്ചിൽ നല്ല കാലാവസ്ഥ.,ml,11.461363,76.088449,122.34,2025-08-16T06:00:00,2025-08-16T06:23:00,1380,1,11.534223,76.245451,,,0.65,19.0,REJECTED
rep_0744,usr_023,0.88,"Digha, West Bengal",east,storm-surge,Severe,ঘূর্ণিঝড়ের প্রভাবে জলোচ্ছ্বাসে বাঁধ ভেঙে জল ঢুকছে।,bn,21.63202,87.51977,11.16,2025-08-16T03:21:18.439625,2025-08-16T04:31:18.439625,4200,0,,,https://example.com/media_743.jpg,9ccb6a6f554ded96dcbc8dedfd834ad6cd1803a55fd3ed42dd407dbc5ff02879,2.09,48.7,VERIFIED
rep_0745,usr_018,0.45,"Porbandar, Gujarat",west,high-waves,Low,तटीय क्षेत्र में 4 मीटर से ऊंची खतरनाक लहरें उठ रही हैं।,hi,21.62596,69.594741,9.02,2025-08-16T20:45:59.055389,2025-08-16T21:00:59.055389,900,1,21.623437,69.59771,https://example.com/media_744.jpg,aac9c0cc89112dee2bcca833466eda5549400c3e7ba319679054a5434a29fa26,3.74,56.5,VERIFIED
rep_0746,usr_047,0.88,"Mangalore, Karnataka",west,coastal-erosion,Moderate,"Observed water activity near coast in Mangalore, Karnataka.",en,12.963611,74.865206,54.12,2025-08-15T10:00:00,2025-08-15T11:43:00,6180,0,,,https://example.com/media_745.jpg,e59405ced8381a71afb5681ca202e9388a9dc160e7e13ec9e7f8317f8b563f4f,1.24,28.7,REJECTED
rep_0747,usr_014,0.6,"Porbandar, Gujarat",west,high-waves,Moderate,Dangerous rough waves exceeding 4 meters breaching sea wall near fishing jetty.,en,21.622723,69.633471,13.04,2025-08-16T18:42:24.824975,2025-08-16T20:47:24.824975,7500,1,21.630228,69.634938,,,3.86,74.2,VERIFIED
rep_0748,usr_006,0.88,"Mumbai, Maharashtra",west,storm-surge,Low,Sunny clear weather at beach having fun with friends.,en,19.247647,73.10023,9.52,2025-08-18T07:00:00,2025-08-18T11:16:00,15360,0,,,,,1.24,12.5,REJECTED
rep_0749,usr_008,0.6,"Puri, Odisha",east,coastal-erosion,Moderate,ପୁରୀ ହୋଟେଲ ବୁକିଂ ପାଇଁ ଯୋଗାଯୋଗ କରନ୍ତୁ ।,or,20.139966,85.959883,5.79,2025-08-15T13:00:00,2025-08-15T17:10:00,15000,0,,,,,0.89,20.0,REJECTED
rep_0750,usr_036,0.88,"Digha, West Bengal",east,storm-surge,High,প্রচণ্ড জলোচ্ছ্বাস শুরু হয়েছে।,bn,21.590494,87.507305,8.15,2025-08-16T09:07:00.760369,2025-08-16T10:20:00.760369,4380,0,,,https://example.com/media_749.jpg,8d3808b46135cd3c0dccb2dc6374a6491775dd8f53a5ed50c58cc94e983e4041,2.25,58.5,VERIFIED
rep_0751,usr_042,0.45,"Alibaug, Maharashtra",west,flood,High,"Observed water activity near coast in Alibaug, Maharashtra.",mr,18.653638,72.857801,53.76,2025-08-16T10:00:00,2025-08-16T10:44:00,2640,0,,,https://example.com/media_750.jpg,3d7f34d4baca396c9b7e249a820b4b685e87fa6ba168269856a4db97e722d0c7,1.21,30.9,VERIFIED
rep_0752,usr_011,0.88,"Porbandar, Gujarat",west,high-waves,Low,દરિયામાં ૪ મીટરથી વધુ ઊંચા મોજા ઉછળી રહ્યા છે.,gu,21.627119,69.624423,15.76,2025-08-16T22:57:23.531371,2025-08-16T23:15:23.531371,1080,0,,,https://example.com/media_751.jpg,362e52da58861189b16cc2e389495a905ea678386a8e900320d965131239ba5d,3.1,61.5,VERIFIED
rep_0753,usr_038,0.6,"Mumbai, Maharashtra",west,flood,High,बीच रिसॉर्ट बुकिंगसाठी आजच कॉल करा.,mr,19.239141,73.098469,80.97,2025-08-18T04:00:00,2025-08-18T07:18:00,11880,0,,,https://example.com/media_752.jpg,4857c6494ad54a6c0e90b68b042ac1904b364e842111b048b695b65db3a5d024,0.89,15.4,REJECTED
rep_0754,usr_043,0.6,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Low,తీరప్రాంత రక్షణ గోడ దెబ్బతింది.,te,17.678043,83.220946,17.95,2025-08-17T20:25:32.885296,2025-08-17T20:36:32.885296,660,0,,,https://example.com/media_753.jpg,9143de247ca9fc4aa38e3ba3fcb59bb46b635bc6da37d0a654a366c086b13963,1.83,40.1,VERIFIED
rep_0755,usr_039,0.45,"Digha, West Bengal",east,storm-surge,Moderate,ঘূর্ণিঝড়ের প্রভাবে জলোচ্ছ্বাসে বাঁধ ভেঙে জল ঢুকছে।,bn,21.635862,87.514604,9.95,2025-08-16T10:59:20.235785,2025-08-16T13:14:20.235785,8100,0,,,https://example.com/media_754.jpg,0642e3b215fd863daf802de4d1bcb79f10a2f139563deee165f0f355f7b68e5f,2.78,56.9,VERIFIED
rep_0756,usr_047,0.88,"Porbandar, Gujarat",west,high-waves,Low,જેટી પાસે ભારે મોજાના કારણે નુકસાન.,gu,21.63315,69.592564,24.55,2025-08-16T21:19:42.385240,2025-08-17T00:14:42.385240,10500,1,21.635568,69.592867,https://example.com/media_755.jpg,0c48ff8e28a795a512b539f20766a6f0d8e73a3d3d0a1c6b594a39904f934c2a,2.96,80.8,VERIFIED
rep_0757,usr_007,0.45,"Kochi, Kerala",west,high-waves,Moderate,"Observed water activity near coast in Kochi, Kerala.",ml,9.961395,76.253797,57.32,2025-08-17T14:00:00,2025-08-17T15:06:00,3960,0,,,https://example.com/media_756.jpg,69845989966c7cf378fa8dcc2d87be59550abf47bea2d9be94d049ab1bd02ebb,1.78,30.1,VERIFIED
rep_0758,usr_047,0.88,"Kozhikode, Kerala",west,coastal-erosion,High,Hotel discount booking promotion near seaside.,en,11.256584,75.773327,11.44,2025-08-16T16:00:00,2025-08-16T18:17:00,8220,0,,,,,0.77,24.6,REJECTED
rep_0759,usr_046,0.6,"Kozhikode, Kerala",west,flood,Severe,"Observed water activity near coast in Kozhikode, Kerala.",en,11.245199,75.755646,54.52,2025-08-16T16:00:00,2025-08-16T17:25:00,5100,0,,,https://example.com/media_758.jpg,38885dfe544ae88cdcdbc4bca1c5000a315574a13db75515c0e23a5f57a190fa,1.2,27.9,REJECTED
rep_0760,usr_007,0.45,"Surat, Gujarat",west,tsunami,Moderate,હોટેલ અને બીચ ટૂર માટે સંપર્ક કરો.,gu,21.110498,72.640421,9.12,2025-08-16T21:00:00,2025-08-16T23:09:00,7740,0,,,https://example.com/media_759.jpg,4857c6494ad54a6c0e90b68b042ac1904b364e842111b048b695b65db3a5d024,1.12,10.8,REJECTED
rep_0761,usr_002,0.88,"Kozhikode, Kerala",west,high-waves,Severe,"Observed water activity near coast in Kozhikode, Kerala.",ml,11.297674,75.798954,36.48,2025-08-18T00:00:00,2025-08-18T00:40:00,2400,0,,,,,1.78,29.7,REJECTED
rep_0762,usr_001,0.45,"Nagapattinam, Tamil Nadu",east,coastal-erosion,Severe,"Observed water activity near coast in Nagapattinam, Tamil Nadu.",ta,10.784723,79.85662,36.45,2025-08-17T20:00:00,2025-08-17T20:49:00,2940,0,,,,,1.35,25.5,REJECTED
rep_0763,usr_049,0.6,"Nagapattinam, Tamil Nadu",east,high-waves,Severe,கடற்கரையில் 4 மீட்டருக்கும் அதிகமான உயரமான கடல் அலைகள் சீறுகின்றன.,ta,10.787017,79.82349,5.57,2025-08-17T18:57:49.044857,2025-08-17T23:36:49.044857,16740,0,,,,,2.07,54.6,VERIFIED
rep_0764,usr_040,0.6,"Porbandar, Gujarat",west,flood,Low,દરિયાના પાણી નીચાણવાળા વિસ્તારોમાં ઘૂસી ગયા છે.,gu,21.655834,69.62354,17.98,2025-08-16T22:34:28.718378,2025-08-17T01:52:28.718378,11880,1,21.653561,69.626399,https://example.com/media_763.jpg,85e340b086095e2f1b1d103e385f00205946034ae2d87f0252c0cda4f1dbab2e,3.07,82.8,VERIFIED
rep_0765,usr_018,0.45,"Porbandar, Gujarat",west,high-waves,Moderate,દરિયામાં ૪ મીટરથી વધુ ઊંચા મોજા ઉછળી રહ્યા છે.,gu,21.662701,69.645014,18.25,2025-08-16T21:28:22.281050,2025-08-17T00:25:22.281050,10620,0,,,https://example.com/media_764.jpg,bbf40edea95cf02c284f5521dae718643fed55413feb91df0860f6e181320ade,2.91,62.7,VERIFIED
rep_0766,usr_011,0.88,"Nagapattinam, Tamil Nadu",east,high-waves,Low,"समुद्र में भारी उफान, नावों का संचालन पूरी तरह ठप।",hi,10.773862,79.79356,22.34,2025-08-17T19:44:20.559903,2025-08-18T01:35:20.559903,21060,0,,,https://example.com/media_765.jpg,e263e67388e5772334d99759f1ddc41f50ba7b46ff3e2f112b761097391fb6a5,0.9,65.9,VERIFIED
rep_0767,usr_019,0.2,"Mumbai, Maharashtra",west,high-waves,High,Sunny clear weather at beach having fun with friends.,en,19.109024,72.966496,181.37,2025-08-17T18:00:00,2025-08-17T18:36:00,2160,1,19.261499,73.107695,https://example.com/media_766.jpg,8aee6c06e05498efac0db459020b9e189da36183e78f3e1c08d9b5878b93999c,1.19,21.4,REJECTED
rep_0768,usr_017,0.6,"Panaji, Goa",west,flood,High,समुद्र किनारे होटल बुकिंग के लिए संपर्क करें।,hi,15.481972,73.829003,175.3,2025-08-17T09:00:00,2025-08-17T13:23:00,15780,0,,,https://example.com/media_767.jpg,4857c6494ad54a6c0e90b68b042ac1904b364e842111b048b695b65db3a5d024,1.0,20.7,REJECTED
rep_0769,usr_028,0.45,"Chennai, Tamil Nadu",east,tsunami,High,சுற்றுலா படகு சவாரி மற்றும் விடுதி முன்பதிவு.,ta,13.066839,80.2575,3.25,2025-08-15T23:00:00,2025-08-16T01:16:00,8160,0,,,https://example.com/media_768.jpg,4857c6494ad54a6c0e90b68b042ac1904b364e842111b048b695b65db3a5d024,0.87,18.9,REJECTED
rep_0770,usr_020,0.6,"Nagapattinam, Tamil Nadu",east,high-waves,Moderate,கடற்கரையில் 4 மீட்டருக்கும் அதிகமான உயரமான கடல் அலைகள் சீறுகின்றன.,ta,10.739144,79.849791,16.05,2025-08-17T13:54:58.309859,2025-08-17T14:24:58.309859,1800,0,,,,,2.21,64.8,VERIFIED
rep_0771,usr_036,0.88,"Surat, Gujarat",west,flood,Low,દરિયાના પાણી નીચાણવાળા વિસ્તારોમાં ઘૂસી ગયા છે.,gu,21.133324,72.638715,53.0,2025-08-18T01:30:44.095071,2025-08-18T02:43:44.095071,4380,0,,,https://example.com/media_770.jpg,ecabf8847f4c65f79a90c58682eeb4467654b18c4dd0739e01aa846bb57fa5df,1.83,59.6,VERIFIED
rep_0772,usr_027,0.88,"Alibaug, Maharashtra",west,coastal-erosion,Severe,Hotel discount booking promotion near seaside.,en,18.827913,73.183284,3.03,2025-08-18T03:00:00,2025-08-18T05:53:00,10380,0,,,,,0.65,19.6,REJECTED
rep_0773,usr_043,0.6,"Paradip, Odisha",east,high-waves,Severe,"Observed water activity near coast in Paradip, Odisha.",or,20.325315,86.58132,31.44,2025-08-17T09:00:00,2025-08-17T10:16:00,4560,0,,,https://example.com/media_772.jpg,5abd8eae549b01d170f7d145d6db9e8dd78adfa7b82ab814adc5c97074712a2a,1.48,33.7,VERIFIED
rep_0774,usr_011,0.88,"Porbandar, Gujarat",west,flood,Low,"Observed water activity near coast in Porbandar, Gujarat.",gu,21.648255,69.646712,48.44,2025-08-18T04:00:00,2025-08-18T05:52:00,6720,0,,,,,1.35,26.8,REJECTED
rep_0775,usr_027,0.88,"Surat, Gujarat",west,flood,Low,દરિયાના પાણી નીચાણવાળા વિસ્તારોમાં ઘૂસી ગયા છે.,gu,21.103707,72.616791,24.11,2025-08-17T21:52:17.937394,2025-08-17T22:05:17.937394,780,0,,,https://example.com/media_774.jpg,cce76fe530cd2043e14bfc34c0a9334b27d424622c4534759770e91a6acfb594,2.96,73.7,VERIFIED
rep_0776,usr_026,0.6,"Nagapattinam, Tamil Nadu",east,flood,Severe,"Observed water activity near coast in Nagapattinam, Tamil Nadu.",ta,10.791385,79.86787,51.4,2025-08-16T10:00:00,2025-08-16T11:46:00,6360,0,,,,,1.53,27.6,REJECTED
rep_0777,usr_029,0.88,"Paradip, Odisha",east,high-waves,High,ଆଜି ପାଗ ଖୁବ୍ ଭଲ ଅଛି ।,or,20.603948,86.873455,84.91,2025-08-16T02:00:00,2025-08-16T06:47:00,17220,0,,,,,0.71,23.1,REJECTED
rep_0778,usr_049,0.6,"Kozhikode, Kerala",west,flood,High,Sunny clear weather at beach having fun with friends.,en,11.341086,76.077523,89.86,2025-08-16T23:00:00,2025-08-17T03:09:00,14940,1,11.516354,76.238488,https://example.com/media_777.jpg,04d305d22f97f6337dfc1efb8d1d5e2fdbe16f65f9542fb8414614c95c654f89,1.13,12.4,REJECTED
rep_0779,usr_026,0.6,"Mumbai, Maharashtra",west,flood,Moderate,"Observed water activity near coast in Mumbai, Maharashtra.",en,18.94607,72.845352,44.76,2025-08-16T11:00:00,2025-08-16T12:18:00,4680,0,,,,,1.58,33.2,REJECTED
rep_0780,usr_035,0.45,"Nagapattinam, Tamil Nadu",east,high-waves,Moderate,மீன்பிடி தளத்தில் அலைகளின் சீற்றம் அதிகம்.,ta,10.748835,79.824119,115.99,2025-08-17T20:16:11.484295,2025-08-17T22:23:11.484295,7620,0,,,https://example.com/media_779.jpg,cbe2073b039fd3884fa01f1b14ec7908a9f93eefcfbc900393e87f541b8da1cf,2.98,41.7,VERIFIED
rep_0781,usr_002,0.88,"Porbandar, Gujarat",west,high-waves,Low,દરિયામાં ૪ મીટરથી વધુ ઊંચા મોજા ઉછળી રહ્યા છે.,gu,21.657209,69.62605,18.26,2025-08-16T23:10:33.104502,2025-08-17T00:54:33.104502,6240,0,,,https://example.com/media_780.jpg,5da4802a2bb70a64b39795db235c2b714cdda65c5c2c28f1725d8a29bd88fd71,3.5,77.1,VERIFIED
rep_0782,usr_037,0.45,"Surat, Gujarat",west,flood,Moderate,દરિયાના પાણી નીચાણવાળા વિસ્તારોમાં ઘૂસી ગયા છે.,gu,21.124701,72.639439,19.28,2025-08-18T01:15:52.904110,2025-08-18T03:48:52.904110,9180,0,,,,,1.1,71.8,VERIFIED
rep_0783,usr_047,0.88,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Low,తుఫాను ప్రభావంతో సముద్రపు పోటు తీవ్రంగా పెరిగింది.,te,17.673793,83.200524,70.78,2025-08-17T14:47:23.081093,2025-08-17T17:13:23.081093,8760,1,17.672546,83.200643,,,1.94,52.6,VERIFIED
rep_0784,usr_004,0.6,"Kozhikode, Kerala",west,flood,High,"Observed water activity near coast in Kozhikode, Kerala.",ml,11.229108,75.809504,37.91,2025-08-15T12:00:00,2025-08-15T13:41:00,6060,0,,,https://example.com/media_783.jpg,8cfbced90c48f6592f2cb961424c9fe0a8090c3778b896b69ea10fd09969c3be,1.67,37.0,REJECTED
rep_0785,usr_041,0.88,"Kochi, Kerala",west,high-waves,Severe,"Observed water activity near coast in Kochi, Kerala.",ml,9.934412,76.266542,27.06,2025-08-17T09:00:00,2025-08-17T10:47:00,6420,0,,,,,1.45,34.4,REJECTED
rep_0786,usr_008,0.6,"Nagapattinam, Tamil Nadu",east,high-waves,Severe,மீன்பிடி தளத்தில் அலைகளின் சீற்றம் அதிகம்.,ta,10.765235,79.804161,11.62,2025-08-18T03:50:17.257037,2025-08-18T04:03:17.257037,780,1,10.767157,79.796036,,,1.23,45.0,VERIFIED
rep_0787,usr_013,0.88,"Mumbai, Maharashtra",west,flood,High,समुद्राचे पाणी सखल भागात भरले.,mr,18.923763,72.83497,15.3,2025-08-17T03:58:04.636102,2025-08-17T06:43:04.636102,9900,0,,,https://example.com/media_786.jpg,1ed40c497da3dc1e5a9805af44f391dd60bf87e72b27d762b3a0f30c5709b81d,2.1,57.5,VERIFIED
rep_0788,usr_048,0.45,"Porbandar, Gujarat",west,flood,Severe,આજે દરિયાકિનારે રમવાની મજા આવી.,gu,21.642957,69.615586,14.97,2025-08-17T03:00:00,2025-08-17T07:07:00,14820,0,,,,,0.65,14.3,REJECTED
rep_0789,usr_035,0.45,"Nagapattinam, Tamil Nadu",east,high-waves,Low,மீன்பிடி தளத்தில் அலைகளின் சீற்றம் அதிகம்.,ta,10.796023,79.846144,12.84,2025-08-18T03:26:13.653449,2025-08-18T03:50:13.653449,1440,1,10.798896,79.844341,https://example.com/media_788.jpg,d8aab7eece99e489ac2a4969c0dfd184259d70928bc90b8f29bc984c0de70c12,2.73,45.6,VERIFIED
rep_0790,usr_009,0.45,"Mumbai, Maharashtra",west,flood,Moderate,समुद्राचे पाणी सखल भागात भरले.,mr,18.933006,72.82844,13.88,2025-08-16T20:01:58.421391,2025-08-16T20:16:58.421391,900,0,,,https://example.com/media_789.jpg,4d3c2a2e6ab5a50e1d022d741c16a1f1d746047fed5047efb445781b121f8292,2.25,59.0,VERIFIED
rep_0791,usr_006,0.88,"Mangalore, Karnataka",west,flood,High,Hotel discount booking promotion near seaside.,en,12.908502,74.877023,8.03,2025-08-18T18:00:00,2025-08-18T19:37:00,5820,0,,,https://example.com/media_790.jpg,e7c8945b831b467f2950bb64e3383996d037b1f80e7c56a04165ce84f02ac7c5,0.45,20.6,REJECTED
